id,Name,Barcode,Manufacturer,Amount,GS1 Form,Food-grade,Material,Colour
12229,Crémant de Bourgogne Brut,3120581449306,Francois Martenot,"0,75 liter",bottle,true,glass,other-colours
12230,Spier Signature Rosé,5750001265414,Spier Signature,"0,75 liter",bottle,true,glass,clear
12231,Hardys VR Chardonnay i boks,9311043067563,Hardys VR i boks,3 liter,box,false,fibre-based,other-colours
12233,Adobe Reserva Rosé,7804320268170,Adobe,"0,75 liter",bottle,true,glass,clear
12235,Langhe Arneis Roberto Sarotto,8028752000101,Roberto Sarotto,"0,75 liter",bottle,true,glass,other-colours
12236,Vallformosa Cava Origen Brut,8413216100976,Vallformosa,"0,75 liter",bottle,true,glass,other-colours
12239,Sancerre Rosé Jean Demont,3343380026152,Jean Demont,"0,75 liter",bottle,true,glass,clear
12240,Théo Cattin Pinot Gris,3488330008311,Théo Cattin,"0,75 liter",bottle,true,glass,other-colours
12241,Why Not? Negroamaro Primotivo,8003295010572,Why Not?,"0,75 liter",bottle,true,glass,other-colours
12242,Hardys Nottage Hill Chardonnay,9311043039317,Hardys Nottage Hill,"0,75 liter",bottle,true,glass,clear
12245,Hardys VR Rosé i boks,5010134912075,Hardys VR i boks,3 liter,box,false,fibre-based,other-colours
12246,Landgraf Riesling Kabinett,4260153080113,Landgraf,"0,75 liter",bottle,true,glass,other-colours
12247,The California Route 2 Chardonnay,5704634168024,The California Route 2,3 liter,box,false,fibre-based,other-colours
12248,Brut Sparkling Casillero del Diablo Devils Collection,7804320449098,Casillero del Diablo Devils Collection,"0,75 liter",bottle,true,glass,other-colours
12249,Hardys VR Shiraz i boks,9311043067587,Hardys VR i boks,3 liter,box,false,fibre-based,other-colours
12250,Laroche Chardonnay,3546680021944,Laroche,"0,75 liter",bottle,true,glass,other-colours
12251,Sauvignon Blanc Les Anges,3507110010181,Loire Proprietes,"0,75 liter",bottle,true,glass,clear
12252,Laugel Cremant d'Alsace Brut Rosé,3183520020660,Laugel,"0,75 liter",bottle,true,glass,clear
12253,Landgraf Riesling Feinherb,4260153080045,Landgraf,"0,75 liter",bottle,true,glass,other-colours
12255,Pagus Bisano Bianco,8030625002013,Pagus Bisano Rajoto,"0,75 liter",bottle,true,glass,clear
12257,Chianti Cecchi DOCG,8006030002412,Cecchi,"0,75 liter",bottle,true,glass,other-colours
12258,Dulong Crémant de Bordeaux Brut,3272810304341,Dulong,"0,75 liter",bottle,true,glass,other-colours
12261,Riesling Cuvée Réserve Vin d'Alsace,5718147428025,Alliance Alsace,"0,75 liter",bottle,true,glass,other-colours
12263,Laugel Pinot Gris,3183523550157,Laugel,"0,75 liter",bottle,true,glass,other-colours
12264,Rosso Fuoco Negroamaro Primitivo,8008863035285,Fuoco,"0,75 liter",bottle,false,glass,other-colours
12266,Théo Cattin Gewurztraminer Cuvée Belvédère,3488330009417,Théo Cattin,"0,75 liter",bottle,true,glass,other-colours
12267,Why Not? Negroamaro Zinfandel Organic,8003295012576,Why Not?,"0,75 liter",bottle,true,glass,other-colours
12268,Ant Moore Sauvignon Blanc,9421010233706,Ant Moore,"0,75 liter",bottle,true,glass,other-colours
12269,Pierre Ponnelle Crémant de Bourgogne Brut,3355820008567,Pierre Ponnelle,"0,75 liter",bottle,true,glass,other-colours
12274,Memoro Rosato Piccini,8002793007435,Piccini,"0,75 liter",bottle,true,glass,clear
12275,Novas Syrah & Mourvedre,7804320211480,Novas Gran Reserva,"0,75 liter",bottle,true,glass,other-colours
12276,Sunrise Chardonnay,7804320368115,Sunrise,"0,75 liter",bottle,true,glass,other-colours
12277,Why Not? Prosecco,8003295013795,Why Not?,"0,75 liter",bottle,true,glass,clear
12278,Adobe Reserva Chardonnay,7804320150628,Adobe,"0,75 liter",bottle,true,glass,other-colours
12282,Pouilly-Fumé Domaine Pabiot,5718147412383,Domaine Pabiot,"0,75 liter",bottle,true,glass,other-colours
12285,Clarkson Chardonnay,5704634100956,Clarkson,"0,75 liter",bottle,true,glass,white
12286,Memoro Bianco Piccini i boks,8002793006971,Memoro i boks,3 liter,box,false,fibre-based,other-colours
12289,Moillard Cremant de Bourgogne Brut,3342000000053,Moillard,"0,75 liter",bottle,true,glass,other-colours
12290,Simple Life Pinot Noir,833302005011,Simple Life,"0,75 liter",bottle,true,glass,other-colours
12291,Spier A Million Trees,6001522004341,Spier A Million Trees,"0,75 liter",bottle,true,glass,other-colours
12292,The California Route 2 White Zinfandel,5704634168031,The California Route 2,3 liter,box,false,fibre-based,other-colours
12293,Hardys Crest Rosé,9311043085789,Hardys Crest,"0,75 liter",bottle,true,glass,clear
12294,Hardys VR Cabernet Sauvignon i boks,9311043067570,Hardys VR i boks,3 liter,box,false,fibre-based,other-colours
12295,Lillet Blanc,3057230000253,Lillet Blanc,"0,75 liter",bottle,true,glass,clear
12296,Spier The Yellowwood White,6001522004075,Spier The Yellowwood,"0,75 liter",bottle,true,glass,other-colours
12297,Torres Viña Esmeralda,8410113001122,Torres,"0,75 liter",bottle,true,glass,other-colours
12299,Adobe Reserva Pinot Noir,7804320457963,Adobe,"0,75 liter",bottle,true,glass,other-colours
12301,Casillero del Diablo Devil's Collection Blanc,7804320561585,Casillero del Diablo Devils Collection,"0,75 liter",bottle,true,glass,clear
12303,Giordano Rosé Spumante,8012156005312,Giordano,"0,75 liter",bottle,true,glass,other-colours
12306,OPI Barrel Selection Chardonnay,7790762052470,OPI,"0,75 liter",bottle,true,glass,other-colours
12307,Vinre Sauvignon Blanc,8012156001079,Giordano,"0,75 liter",bottle,true,glass,other-colours
12310,Hautes-Cotes de Nuits Bertrand de Monceny,3219850040969,Hautes-Cotes de Nuits Bourgogne Bertrand de Monceny,"0,75 liter",bottle,true,glass,other-colours
12312,Barbaresco Curra Riserva,8028752000354,Roberto Sarotto,"0,75 liter",bottle,true,glass,other-colours
12318,Spier Special Reserve Red Blend i boks,5750000824308,Spier Special Reserve i boks,3 liter,box,false,fibre-based,other-colours
12319,Valpolicella Ripasso Superiore Torre del Falasco,8030625001436,Torre del Falasco Ripasso,"0,75 liter",bottle,true,glass,other-colours
12320,Hardys Crest Chardonnay - Sauvignon Blanc,9311043032615,Hardys Crest,"0,75 liter",bottle,true,glass,other-colours
12325,Pinot Blanc Vin d´Alsace,5718147425376,Alliance Alsace,"0,75 liter",bottle,true,glass,other-colours
12327,Rosé d‘Adimant,3186128024856,AdVini,"0,75 liter",bottle,true,glass,clear
12329,Bonterra Chardonnay,82896780419,Bonterra,"0,75 liter",bottle,true,glass,other-colours
12331,Château de Saint-Martin Cru Classé,3760098352265,Château de Saint-Martin,"0,75 liter",bottle,true,glass,clear
12333,Dulong Crémant de Bordeaux Demi Sec,3500610093296,Dulong,"0,75 liter",bottle,true,glass,other-colours
12335,Jairo Vino Rosso,5750000104196,Jairo,"0,75 liter",bottle,true,glass,other-colours
12336,Mills Lake Zinfandel,5704634186776,Mills Lake,"0,75 liter",bottle,true,glass,other-colours
12338,Sunrise Rosé,7804320039718,Sunrise,"0,75 liter",bottle,true,glass,clear
12342,Ibis Vino Rosato,8028752820020,Ibis,"0,75 liter",bottle,true,glass,clear
12343,Memoro Rosato Piccini i boks,8002793007749,Memoro i boks,3 liter,box,false,fibre-based,other-colours
12344,Spier Signature Sauvignon Blanc,5750000948110,Spier Signature,"0,75 liter",bottle,true,glass,other-colours
12345,Spier Special Reserve Chardonnay/Sémillon i boks,5750000824315,Spier Special Reserve i boks,3 liter,box,false,fibre-based,other-colours
12347,Chateau des Coccinelles,3142804197719,Chateau des Coccinelles,"0,75 liter",bottle,true,glass,other-colours
12348,Domaine de la Baume Viognier,3500610044564,Domaine de la Baume,"0,75 liter",bottle,true,glass,other-colours
12349,Don David Reserve Chardonnay,7790189000191,Don David,"0,75 liter",bottle,true,glass,other-colours
12351,Morel Cotes du Rhone,3380651251936,Pierre Henri Morel,"0,75 liter",bottle,true,glass,other-colours
12354,Sunrise Cabernet Sauvignon,7804320349114,Sunrise,"0,75 liter",bottle,true,glass,other-colours
12355,GM par Gabriel Meffre Coteaux d’Aix en Provence Rosé,3142920006605,GM par Gabriel Meffre,"0,75 liter",bottle,true,glass,clear
12357,Landgraf Riesling Spätlese,4260153080052,Landgraf,"0,75 liter",bottle,true,glass,other-colours
12359,Mayerling Cremant d'Alsace Brut,3274550070760,Alliance Alsace,"0,75 liter",bottle,true,glass,other-colours
12362,Why Not Pinot Grigio,8003295014075,Why Not?,"0,75 liter",bottle,true,glass,clear
12365,Birds of Paradise Viognier,7804320746289,Birds of Paradise,"0,75 liter",bottle,true,glass,other-colours
12366,Château de Mauny Cabernet d´Anjou,5718147449808,Château de Mauny,"0,75 liter",bottle,true,glass,clear
12367,Don David Reserve Malbec,7790189001129,Don David,"0,75 liter",bottle,true,glass,other-colours
12369,HandCraft Pinot Noir,1220000070608,HandCraft,"0,75 liter",bottle,true,glass,other-colours
12370,J. Lohr Seven Oaks Cabernet Sauvignon,5718147410563,J. Lohr,"0,75 liter",bottle,true,glass,other-colours
12373,La Mascota Chardonnay,7790762050131,La Mascota,"0,75 liter",bottle,true,glass,other-colours
12378,Fontanafredda Moscato d'Asti DOCG,8000174500025,Fontanafredda,"0,75 liter",bottle,true,glass,other-colours
12379,Green Smart Cricket,5998623530347,Green Smart,"0,75 liter",bottle,true,glass,other-colours
12380,J. Lohr Sauvignon Blanc,89121298527,J. Lohr,"0,75 liter",bottle,true,glass,clear
12381,Joseph Perrier Champagne Brut Cuvée Royale,3269160001211,Joseph Perrier,"0,75 liter",bottle,true,glass,other-colours
12382,Neleman Chardonnay Muscat,8719325207729,Neleman,"0,75 liter",bottle,true,glass,other-colours
12383,Orvieto Classico,8006030005925,Cecchi,"0,75 liter",bottle,true,glass,clear
12384,Spier Signature Chenin Blanc,5750000555790,Spier Signature,"0,75 liter",bottle,true,glass,clear
12387,Théo Cattin Riesling Hatschbourg Alsace Grand Cru,3488330009790,Théo Cattin,"0,75 liter",bottle,true,glass,other-colours
12389,Yealands Sauvignon Blanc,9421025023620,Yealands,"0,75 liter",bottle,true,glass,other-colours
12390,1000 Stories Zinfandel,82896001453,1000 Stories,"0,75 liter",bottle,true,glass,other-colours
12394,Finca la Solana Organic,8436005761684,Bodegas Luzon,"0,75 liter",bottle,true,glass,other-colours
12396,Grant Burge Reserve Chardonnay,5010134916752,Grant Burge,"0,75 liter",bottle,true,glass,clear
12398,Neleman Tempranillo Monastrell,8718868184092,Neleman,"0,75 liter",bottle,true,glass,other-colours
12399,Pareto’s Estate Chardonnay,675829514016,Pareto’s Estate,"0,75 liter",bottle,true,glass,clear
12400,Sidney Wilcox Shiraz,9323869001232,Sidney Wilcox,"0,75 liter",bottle,true,glass,other-colours
12401,Spier The Yellowwood Red Blend,6001522004082,Spier The Yellowwood,"0,75 liter",bottle,true,glass,other-colours
12402,The Yoga Syrah,7340048603607,The Yoga,"0,75 liter",bottle,true,glass,other-colours
12404,Torres Esmeralda Rosé,8410113004925,Torres,"0,75 liter",bottle,true,glass,clear
12405,Winzer Krems GV Grüner Veltliner,9005511073476,Winzer Krems,"0,75 liter",bottle,true,glass,other-colours
12407,Chiaro Zinfandel,8008863063691,Chiaro,"0,75 liter",bottle,true,glass,other-colours
12411,Roberto Sarotto Moscato d'Asti,8028752000200,Roberto Sarotto,"0,75 liter",bottle,true,glass,other-colours
12413,Spier Special Reserve Rosé i boks,5750001118741,Spier Special Reserve i boks,3 liter,box,false,fibre-based,other-colours
12414,Tesauro A Vino Rosso,5718147408249,Cantina Valpantena Verona,"0,75 liter",bottle,true,glass,other-colours
12419,Birds of Paradise Garnacha/Syrah,7804320745503,Birds of Paradise,"0,75 liter",bottle,true,glass,other-colours
12420,Bonterra Sauvignon Blanc,82896062621,Bonterra,"0,75 liter",bottle,true,glass,clear
12421,Epicuro Z-Zinfandel Rosé,8021904358112,Epicuro,"0,75 liter",bottle,true,glass,clear
12422,Gotas de Mar Godello,8436539763611,Gotas de Mar,"0,75 liter",bottle,true,glass,other-colours
12424,Louis Laurent Champagne Demi-Sec,3760161370172,Louis Laurent,"0,75 liter",bottle,true,glass,other-colours
12425,Mud House Sauvignon Blanc,5010134912310,Mud House,"0,75 liter",bottle,true,glass,clear
12426,Signos de Origen mixkasse Emiliana,7804320754147,Signos de Origen,"4,5 liter",bottle,true,glass,other-colours
12427,Torres Sangre de Toro Reserva,8410113555243,Torres,"0,75 liter",bottle,true,glass,other-colours
12428,Upper Case S Riesling,5704634102035,Upper Case,"0,75 liter",bottle,true,glass,other-colours
12431,Adobe Reserva Cabernet Sauvignon,7804320150611,Adobe,"0,75 liter",bottle,true,glass,other-colours
12433,Burmester Extra Dry White,5602002100068,Burmester,"0,75 liter",bottle,true,glass,clear
12434,Canaja Bianco Villa Annaberta,8032825450519,Canaja,"0,75 liter",bottle,true,glass,other-colours
12435,Chateauneuf-du-Pape Pierre Henri Morel,3380650004007,Pierre Henri Morel,"0,75 liter",bottle,true,glass,other-colours
12436,Domaine Lafond Tavel Roc-Epine,3660989022133,Domaine Lafond,"0,75 liter",bottle,true,glass,clear
12437,Don David Reserve Cabernet Sauvignon,7790189000177,Don David,"0,75 liter",bottle,true,glass,other-colours
12441,Glorioso Crianza,8410351123006,Bodegas Palacios,"0,75 liter",bottle,true,glass,other-colours
12444,HandCraft Zinfandel Rosé,1220000070639,HandCraft,"0,75 liter",bottle,true,glass,clear
12445,Piemonte Brachetto Suagna,8003895290008,Brachetto,"0,75 liter",bottle,true,glass,black
12446,Ripasso Valpolicella Alfabeta,8030625002303,Cantina Valpantena Verona,"0,75 liter",bottle,true,glass,other-colours
12447,Ponte Villoni Rosso i boks,3263280114219,Ponte Villoni,3 liter,box,false,fibre-based,other-colours
12448,Tempranillo bag in box rødvin,5704634160332,Finca Milena,3 liter,box,false,fibre-based,other-colours
12449,1000 Stories Chardonnay,82896002849,1000 Stories,"0,75 liter",bottle,true,glass,other-colours
12451,Adobe Reserva Carmenere,7804320150604,Adobe,"0,75 liter",bottle,true,glass,other-colours
12452,Adobe Reserva Viognier,7804320459172,Adobe,"0,75 liter",bottle,true,glass,other-colours
12458,Amarone della Valpolicella Panteno,8030625002266,Panteno,"0,75 liter",bottle,true,glass,other-colours
12461,Amarone della Valpolicella Valpantena,5718147447941,Cantina di Verona,,bottle,true,glass,other-colours
12463,Ap Vino Bianco,8030625002099,Ap,"0,75 liter",bottle,true,glass,clear
12464,Ap Vino Rosato,8030625002105,Ap,"0,75 liter",bottle,true,glass,clear
12465,Ap Vino Rosso,8030625002112,Ap,"0,75 liter",bottle,true,glass,other-colours
12467,Apothic Dark Red Blend,85000022863,Apothic,"0,75 liter",bottle,true,glass,other-colours
12469,Art Nostros Chardonnay,7809623802878,Art Nostros,"0,75 liter",bottle,true,glass,other-colours
12470,Art Nostros Pinot Noir,7809623802885,Art Nostros,"0,75 liter",bottle,true,glass,other-colours
12471,Barbaresco Riserva Terra dei Celti,8028752282026,Roberto Sarotto,"0,75 liter",bottle,true,glass,other-colours
12472,Barbera d'Alba Fontanafredda,8000174220022,Fontanafredda,"0,75 liter",bottle,true,glass,other-colours
12473,Barolo Riserva Pezzole Roberto Sarotto,8028752000408,Barolo Riserva Pezzole Roberto Sarotto,"0,75 liter",bottle,true,glass,other-colours
12474,Barolo Silver Label Fontanafredda,8000174209720,Fontanafredda,"0,75 liter",bottle,true,glass,other-colours
12476,Black Blaze GSM,3700619337159,LGI Wines,"0,75 liter",bottle,true,glass,other-colours
12478,Bonterra Zinfandel,82896780129,Bonterra,"0,75 liter",bottle,true,glass,other-colours
12479,Borgo Reale Chardonnay,8018722062239,Borgo Reale,"0,75 liter",bottle,true,glass,other-colours
12481,Brunello di Montalcino Cantina di Montalcino,8007116121102,,"0,75 liter",bottle,true,glass,other-colours
12482,Brunello di Montalcino Piccini,8002793001372,Piccini,"0,75 liter",bottle,true,glass,other-colours
12483,Brunello di Montalcino Sassetti Livio Pertimali,810029016681,Sassetti Livio Pertimali,"0,75 liter",bottle,true,glass,other-colours
12485,Burmester 10 Year Old Tawny,5602002100105,Burmester,"0,75 liter",bottle,true,glass,other-colours
12486,Burmester 20 Year Old Tawny,5602002100112,Burmester,"0,75 liter",bottle,true,glass,other-colours
12489,Burmester Ruby,5602002100006,Burmester,"0,75 liter",bottle,true,glass,other-colours
12490,Burmester White Porto,5602002100044,Burmester,"0,75 liter",bottle,true,glass,other-colours
12496,Canard-Duchêne Champagne Extra Brut Parcelle 181,3113934002358,Canard-Duchêne,"0,75 liter",bottle,true,glass,other-colours
12497,Canard-Duchêne Charles VII Blanc de Blancs Brut,3113934001627,Canard-Duchene Charles VII,"0,75 liter",bottle,true,glass,other-colours
12498,Canard-Duchêne Charles VII Blanc de Noirs Brut,3113934002457,Canard-Duchene Charles VII,"0,75 liter",bottle,true,glass,other-colours
12504,Casillero del Diablo Cabernet Sauvignon,7804320303178,Casillero del Diablo,"0,75 liter",bottle,true,glass,other-colours
12506,Casillero del Diablo Chardonnay,7804320256900,Casillero del Diablo,"0,75 liter",bottle,true,glass,other-colours
12509,Cauru Etna Rosso Torre Mora,8007674005814,Cauro,"0,75 liter",bottle,true,glass,other-colours
12510,Chalkduster Zinfandel,5015271009985,Chalkduster,"0,75 liter",bottle,true,glass,other-colours
12511,Charles VII Brut Canard-Duchêne Champagne,3113934000538,Canard-Duchene Charles VII,"0,75 liter",bottle,true,glass,other-colours
12513,Château Grand-Puy Ducasse,3760159851850,Château Grand-Puy Ducasse,"0,75 liter",bottle,true,glass,other-colours
12516,Chateau Sissan Grande Reserve,3258690001389,Chateau Sissan,"0,75 liter",gable-top,true,glass,other-colours
12517,Chateau Tour de Laroze,3550521316267,Chateau Tour de Laroze,"0,75 liter",bottle,true,glass,other-colours
12518,Chianti Classico Riserva La Madonnina,8014737507505,La Madonnina,"0,75 liter",bottle,true,glass,other-colours
12519,Ciliegiolo La Lecciaia Toscana IGT,8016179322173,La Lecciaia,"0,75 liter",bottle,true,glass,other-colours
12520,Clos de los Siete by Michel Rolland,7798104410414,Clos de los Siete,"0,75 liter",bottle,true,glass,other-colours
12521,Coeur de Clairmont,3544951000001,Coeur de Clairmont,"0,75 liter",bottle,true,glass,other-colours
12525,Corterosso Supremo Primitivo di Manduria Organic,8003295013658,Corterosso Supremo Organic,"0,75 liter",bottle,true,glass,other-colours
12526,Corterosso Supremo Primitivo di Manduria Riserva,8003295010237,Corterosso Supremo,"0,75 liter",bottle,true,glass,other-colours
12529,Coyam Emiliana,7804320081496,Coyam,"0,75 liter",bottle,true,glass,other-colours
12531,Cuvée Alexandre Château Beaulieu,3604894759562,,"0,75 liter",bottle,true,glass,clear
12535,Diablo Dark Red 666,7804320746104,Diablo,"0,75 liter",bottle,true,glass,other-colours
12536,Diablo Golden Chardonnay,7804320756509,Diablo,"0,75 liter",bottle,true,glass,other-colours
12537,Domaine Amido Les Baussiéres Tavel,3142920004830,,"0,75 liter",bottle,true,glass,clear
12540,Domaine du Valdaray Bandol rosé,3604894716053,AdVini,"0,75 liter",bottle,true,glass,clear
12543,Domaine Tariquet Chenin Chardonnay,3359880123406,Domaine du Tariquet,"0,75 liter",bottle,true,glass,clear
12544,Domaine Tariquet Sauvignon Blanc,3359880123314,Domaine Du Tariquet,"0,75 liter",bottle,true,glass,other-colours
12545,Don David Reserve Malbec Magnum,7798136300325,Don David Reserve,"1,5 liter",bottle,true,glass,other-colours
12547,DOW's 10 Years Old Tawny,5010867200067,DOW's,"0,75 liter",bottle,true,glass,other-colours
12550,DOW´s 20 Years Old Tawny,5010867200036,DOW's,"0,75 liter",bottle,true,glass,other-colours
12552,Emiliana Gê,7804320232584,Emiliana Gê,"0,75 liter",bottle,true,glass,other-colours
12553,Epicuro F-Fiano Bianco,8021904359119,Epicuro,"0,75 liter",bottle,true,glass,clear
12554,Epicuro Salice Salentino Riserva,8021904318116,Epicuro Salentino,"0,75 liter",bottle,true,glass,other-colours
12555,Epicuro Z - Zinfandel Organic,8021904390112,Epicuro,"0,75 liter",bottle,true,glass,other-colours
12556,Escorihuela Gascón Gran Reserva Chardonnay,7790415004351,Escorihuela Gascón,"0,75 liter",bottle,true,glass,other-colours
12557,Excelsius Barbera,8028752972620,Roberto Sarotto,"0,75 liter",bottle,true,glass,other-colours
12560,Federico Paternina Seleccion Especial,8410026000540,Federico Paternina,"0,75 liter",bottle,true,glass,other-colours
12562,Finca la Solana Blanco,8436005761677,Finca la Solana,"0,75 liter",bottle,true,glass,clear
12564,Gewurztraminer Sélection de Grains Nobles Théo Cattin,3488330004955,Théo Cattin,"0,5 liter",bottle,true,glass,other-colours
12567,Glorioso Selección Especial,8410351000000,Bodegas Palacios,"0,75 liter",bottle,true,glass,other-colours
12570,Grant Burge League of Three Chardonnay,5010134918961,Grant Burge,"0,75 liter",bottle,true,glass,other-colours
12572,Grant Burge Reserve Shiraz,5010134916745,Grant Burge,"0,75 liter",bottle,true,glass,other-colours
12573,HandCraft Cabernet Sauvignon,1220000070578,HandCraft,"0,75 liter",bottle,true,glass,other-colours
12576,Hardys Crest Chardonnay - Sauvignon Blanc i boks,5010134909679,Hardys Crest i boks,3 liter,box,false,fibre-based,other-colours
12577,Hardys Endeavour Cabernet Shiraz,5010134918909,Hardys Endeavour,"0,75 liter",bottle,true,glass,other-colours
12581,Hengst Gewurztraminer Alsace Grand Cru,3421149070445,,"0,75 liter",bottle,true,glass,other-colours
12582,Hengst Pinot Gris Alsace Grand Cru,3421149070438,,"0,75 liter",bottle,true,glass,other-colours
12583,Heritages Côtes du Rhône Ogier,3142806730068,Ogier,"0,75 liter",bottle,true,glass,other-colours
12584,Hoffman Sauvignon Blanc,8437001739332,Hoffman,"0,75 liter",bottle,true,glass,clear
12585,Hugel Gewurztraminer Classic,5700382689248,Famille Hugel,"0,75 liter",bottle,true,glass,other-colours
12588,Jam Shed Shiraz,5010134916110,Leasingham,"0,75 liter",bottle,true,glass,other-colours
12589,Jon Josh Chardonnay,4002301430605,Jon Josh,"0,75 liter",bottle,true,glass,other-colours
12590,Jon Josh Pink Chardonnay,5998623530286,Jon Josh,"0,75 liter",bottle,true,glass,clear
12591,Joseph Perrier Brut Nature Champagne,3269160010336,Joseph Perrier,"0,75 liter",bottle,true,glass,other-colours
12592,Joseph Perrier Champagne Blanc de Blancs Brut,3269160000818,Joseph Perrier,"0,75 liter",bottle,true,glass,other-colours
12593,Joseph Perrier Champagne Brut Rosé,3269160000917,Joseph Perrier,"0,75 liter",bottle,true,glass,other-colours
12596,Joseph Perrier Extra-Brut Organic Champagne,3269160010312,Joseph Perrier Organic,"0,75 liter",bottle,true,glass,other-colours
12598,La Campana Sagrantino Montefalco Cecchi,8006030220045,Cecchi,"0,75 liter",bottle,true,glass,other-colours
12600,La Marinière Muscadet Sevre & Maine,3770001900032,La Marinière,"0,75 liter",bottle,true,glass,other-colours
12604,Landgraf Saulheimer Riesling,4260153080069,Landgraf Saulheimer,"0,75 liter",bottle,true,glass,clear
12605,Landgraf Saulheimer Spätburgunder,4260153080212,Landgraf Saulheimer,"0,75 liter",bottle,true,glass,other-colours
12608,Le Roc des Dentelles Gigondas,3142920006100,Le Roc des Dentelles,"0,75 liter",bottle,true,glass,other-colours
12609,Leon Perdigal Rasteau,3142806756648,Leon Perdigal,"0,75 liter",bottle,true,glass,other-colours
12612,Los Intocables Red Blend,7791540051913,Los Intocables,"0,75 liter",bottle,true,glass,other-colours
12613,Losada,8437009095010,Losada Vinos De Finca,"0,75 liter",bottle,true,glass,other-colours
12614,Magnifico Rosso Fuoco Primitivo,8008863062960,Fuoco,"0,75 liter",bottle,true,glass,other-colours
12615,Marea Chardonnay,7804414006312,Marea,"0,75 liter",bottle,true,glass,clear
12616,Marea Syrah,7804414006299,Marea,"0,75 liter",bottle,true,glass,other-colours
12617,Mazzei Mazzeo Chianti Classico,8016118136182,Mazzei Mazzeo,"0,75 liter",bottle,true,glass,other-colours
12619,Mazzei Ser Lapo Chianti Classico Riserva,8016118101005,Mazzei Ser Lapo,"0,75 liter",bottle,true,glass,other-colours
12620,Mazzei Tenuta Belguardo Maremma Toscana Rosso,8016118291041,Mazzei Tenuta Belguardo,"0,75 liter",bottle,true,glass,other-colours
12621,Memoro Bianco Piccini,8002793006797,Piccini,"0,75 liter",bottle,true,glass,clear
12623,Memoro Rosso Piccini i boks,8002793006643,Memoro i boks,3 liter,box,false,fibre-based,other-colours
12624,Moillard Cremant de Bourgogne Demi Sec,3120581450869,Moillard,"0,75 liter",bottle,true,glass,other-colours
12627,Nostros Reserva Cabernet Sauvignon,7809623801529,Nostros Reserva,"0,75 liter",bottle,true,glass,other-colours
12628,Nostros Reserva Pinot Noir,7809623802366,Nostros Reserva,"0,75 liter",bottle,true,glass,other-colours
12629,Novas Pinot Noir,7804320478296,Novas Gran Reserva,"0,75 liter",bottle,true,glass,other-colours
12630,Novas Sauvignon Blanc,7804320150642,Novas Gran Reserva,"0,75 liter",bottle,true,glass,clear
12634,Oráculo Hammeken Cellars,8436539762294,Hammeken Cellars,"0,75 liter",bottle,true,glass,other-colours
12635,Pagos del Rey 409,8410702010900,,"0,75 liter",bottle,true,glass,other-colours
12636,Pareto’s Estate Old Vine Zinfandel,675829514290,Pareto’s Estate,"0,75 liter",bottle,true,glass,other-colours
12637,Pasas Rosè,8436539762089,Pasas,"0,75 liter",bottle,true,glass,clear
12639,Pasas Uva Tinto Monastrell,8437010596674,Pasas,"0,75 liter",bottle,true,glass,other-colours
12646,Pocas 10 Years Old Tawny,5601085010059,Pocas,"0,75 liter",bottle,true,glass,other-colours
12647,Pocas Colheita,5601085003723,Pocas,"0,75 liter",bottle,true,glass,other-colours
12648,Pocas Colheita,5601085003327,Pocas,"0,75 liter",bottle,true,glass,other-colours
12649,Pocas Late Bottled Vintage,5601085000494,Pocas,"0,75 liter",bottle,true,glass,other-colours
12650,Primitivo di Manduria DOC Carlo Scala,8003295011234,Carlo Scala,"0,75 liter",bottle,true,glass,other-colours
12651,Primitivo di Manduria Giordano,8012156001796,Giordano,"0,75 liter",bottle,true,glass,other-colours
12652,Primitivo di Manduria Riserva Borgo del Mandorlo,8008863056228,Borgo del Mandorlo,"0,75 liter",bottle,true,glass,other-colours
12656,Rosato Fuoco,8008863039658,Fuoco,"0,75 liter",bottle,true,glass,clear
12658,Rosé Reserva,7804320627199,Elemental,"0,75 liter",bottle,true,glass,clear
12659,Rozès LBV,5601144703816,Rozès,"0,75 liter",bottle,true,glass,other-colours
12662,Rudolf Müller Pinot Noir Trocken,4006542074833,,"0,75 liter",bottle,true,glass,other-colours
12663,Rudolf Müller Riesling Mosel,4006542074048,,"0,75 liter",bottle,true,glass,other-colours
12664,Saint-Emilion Reserve Dulong,3272810158906,Dulong,"0,75 liter",bottle,true,glass,other-colours
12665,Sassarello Rosso,5718147419764,Campo al Lecci,"0,75 liter",bottle,true,glass,other-colours
12666,Savanha Fruity White,5750000814279,Savanha,"0,75 liter",bottle,true,glass,other-colours
12667,Savanha Juicy Red,5750000455151,Savanha,"0,75 liter",bottle,true,glass,other-colours
12668,Savanha Rosé,5750000107388,Savanha,"0,75 liter",bottle,true,glass,clear
12669,Saveurs d’Autrefois,3233960076656,Vignerons Catalans,"0,75 liter",bottle,true,glass,other-colours
12670,Selvato Toscano Rosso Giordano,8012156000768,Giordano,"0,75 liter",bottle,true,glass,other-colours
12672,Signos de Origen Cabernet Sauvignon Emiliana,7804320467559,Signos de Origen,"0,75 liter",bottle,true,glass,other-colours
12674,Simple Life Cabernet Sauvignon,833302005585,Simple Life,"0,75 liter",bottle,true,glass,other-colours
12675,Spier 21 Gables Cabernet Sauvignon,6001522002514,Spier 21 Gables,"0,75 liter",bottle,true,glass,other-colours
12677,Spier 21 Gables Sauvignon Blanc,6001522002521,Spier 21 Gables,"0,75 liter",bottle,true,glass,other-colours
