id,Name,Barcode,Manufacturer,Amount,GS1 Form,Food-grade,Material,Colour
10688,Peberrod,5.75001E+12,Carlsens,"0,04 kg",bag,FALSE,plastic,other-colours
10690,Økologisk Citrongræs,5.70038E+12,Änglamark,"0,05 kg",sleeve,FALSE,plastic,clear
10695,Napolitana,5.70038E+12,Coop,"0,1 kg",tray,TRUE,plastic,clear
10697,Økologisk veggie salat,5.70038E+12,C-salat,"0,22 kg",cup-tub,TRUE,plastic,clear
10700,Pinjekerner,7.34019E+12,Änglamark,"0,02 kg",bag,TRUE,plastic,other-colours
10702,Økologiske Kejserhatte,5.70038E+12,Änglamark,"0,1 kg",tray,FALSE,fibre-based,other-colours
10704,Økologiske Shiitake svampe,5.70038E+12,Änglamark,"0,125 kg",tray,FALSE,fibre-based,black
10708,Blommer fra udvalgte avlere,5.70038E+12,Coop,"0,7 kg",tray,TRUE,fibre-based,other-colours
10709,Poké Kylling,5.71332E+12,LETZ SUSHI,"0,375 kg",tray,TRUE,fibre-based,other-colours
10712,Soft Figs,7.34001E+12,Änglamark,"0,2 kg",bag,TRUE,plastic,other-colours
10713,Soft Apricots,7.34001E+12,Änglamark,"0,2 kg",bag,TRUE,plastic,other-colours
10716,Teriyaki kylling,5.71332E+12,LETZ SUSHI,"0,365 kg",tray,TRUE,plastic,other-colours
10717,Økologisk grønkål,5.70038E+12,C-salat,"0,15 kg",bag,TRUE,plastic,other-colours
10724,Økologiske spæde spirer,5.70038E+12,,"0,1 kg",bag,TRUE,plastic,other-colours
10725,Morbær,5.76523E+12,Urtekram,"0,1 kg",bag,TRUE,plastic,other-colours
10728,Blåbær,5.70038E+12,Coop,"0,125 kg",tray,TRUE,plastic,clear
10729,Græsk inspireret salat med hvid ost,5.70496E+12,Coop,"0,3 kg",tray,TRUE,plastic,clear
10730,Sommerslaw med ærteskud og ingefærdressing,5.70038E+12,C,"0,4 kg",tray,TRUE,plastic,clear
10736,Råsyltede rødløg,5.70115E+12,Flensted,"0,15 kg",tray,TRUE,metal,other-colours
10740,Junami,5.70038E+12,Æbler,8 stk,tray,FALSE,fibre-based,other-colours
10741,Tørret Ancho Chili,5.71466E+12,Vera Mexicana,"0,045 liter",bag,TRUE,plastic,other-colours
10742,Økologisk Agurk,5.75001E+12,Änglamark,1 stk,sleeve,TRUE,plastic,clear
10743,Økologisk Bladselleri,5.75001E+12,Änglamark,"0,35 kg",sleeve,TRUE,plastic,other-colours
10749,Økologiske Stor Trompet,5.70038E+12,Änglamark,"0,02 kg",bag,TRUE,plastic,clear
10757,Hakket oksekød,5.70038E+12,Änglamark,"0,4 kg",tray,TRUE,plastic,other-colours
10758,Dansk kyllingebrystfilet,5.70038E+12,Coop,"0,6 kg",tray,TRUE,plastic,black
10766,Frikadeller,5.70038E+12,Poppelgrisen,"0,36 kg",tray,TRUE,plastic,black
10767,Herregårds Kylling Overlår,5.789E+12,Frijsenborg,"0,6 kg",tray,TRUE,plastic,other-colours
10768,Hakket oksekød,5.70038E+12,,"0,4 kg",tray,TRUE,plastic,black
10770,Kyllingebrystfilet,7.34001E+12,Coop,"0,8 kg",tray,TRUE,plastic,black
10771,Herregårds kylling hele Lår,5.789E+12,Frijsenborg,"0,7 kg",tray,TRUE,plastic,other-colours
10772,Dansk kyllingeinderfilet,5.70038E+12,Coop,"0,6 kg",tray,TRUE,plastic,black
10774,Økologiske Pølser,5.70833E+12,Poppelgris,"0,24 kg",sleeve,TRUE,plastic,other-colours
10775,Hel kylling,5.76073E+12,Coop,"1,35 kg",bag,TRUE,plastic,other-colours
10776,Herregårds Hakket kylling,5.789E+12,Frijsenborg,"0,4 kg",tray,TRUE,plastic,other-colours
10779,Oksekødboller,5.70038E+12,Thise & Ko,"0,36 kg",tray,TRUE,plastic,black
10782,Koteletter,5.70038E+12,Bornholmergrisen,"0,4 kg",tray,TRUE,plastic,black
10785,Hakket Økologisk Gris & Okse,5.70038E+12,Änglamark,"0,4 kg",tray,TRUE,plastic,other-colours
10793,Hakket gris & kalvekød,5.70038E+12,Coop,"0,7 kg",tray,TRUE,plastic,black
10795,Økologiske Grillpølser m. Vesterhavsost,5.70038E+12,Änglamark,"0,28 kg",bag,FALSE,plastic,other-colours
10796,Hakkebøffer XL,5.70038E+12,Thise & Ko,"0,3 kg",tray,TRUE,plastic,black
10797,Hakket gris & kalvekød,5.70038E+12,Coop,"0,4 kg",tray,TRUE,plastic,black
10799,Brunchpølser,5.7072E+12,Steff Houlberg,"0,3 kg",sleeve,TRUE,plastic,other-colours
10802,Angus hakkebøffer,5.70038E+12,Green Hill,"0,3 kg",tray,TRUE,plastic,black
10803,Stegeflæsk,5.70038E+12,Bornholmergrisen,"0,4 kg",tray,TRUE,plastic,black
10804,Nakkekoteletter,5.70038E+12,Coop,"0,5 kg",tray,TRUE,plastic,black
10805,Gourmet Frankfurter,5.70408E+12,Aalbæk,"0,4 kg",sleeve,TRUE,plastic,clear
10806,Hakket grise & kalvekød,5.70038E+12,Coop,1 stk,tray,TRUE,plastic,black
10808,Hakket grisekød,5.70038E+12,Coop,"0,8 kg",tray,TRUE,plastic,black
10809,Hakket Kalvekød 8-12%,5.70038E+12,Coop,"0,4 kg",tray,TRUE,plastic,black
10810,Landskinke,5.70038E+12,Coop,"0,9 kg",sleeve,TRUE,plastic,clear
10811,Kalvelever,5.71008E+12,Coop,"0,4 kg",tray,TRUE,plastic,black
10813,Økologiske chipolata,5.70038E+12,Irmas,"0,28 kg",tray,TRUE,plastic,clear
10814,Kyllingebrystfilet,5.76073E+12,Coop,"0,28 kg",tray,TRUE,plastic,black
10816,Quorn Fars,5.0195E+12,Marlow Foods,"0,3 kg",sleeve,TRUE,plastic,other-colours
10818,Frankfurter,5.70976E+12,Hanegal,"0,27 kg",bag,TRUE,plastic,clear
10821,Quorn Fileter,5.0195E+12,Marlow Foods,"0,312 kg",bag,TRUE,plastic,other-colours
10824,HK. Gris & Kalv,5.70038E+12,Bornholmer Grisen,"0,4 kg",tray,TRUE,plastic,black
10825,Mini salami,4.0004E+12,Böklunder,"0,025 kg",sleeve,TRUE,plastic,other-colours
10826,Økologisk Ribeye,5.71186E+12,Gris Lam & Co,"0,4 kg",sleeve,TRUE,plastic,other-colours
10835,Kyllinge inderfilet,5.70038E+12,SØDAM,"0,3 kg",tray,TRUE,plastic,black
10838,Cocktailpølser,7.34001E+12,Xtra,"0,2 kg",tray,TRUE,plastic,clear
10839,Økologisk lårmix,5.71144E+12,SØDAM,"0,4 kg",tray,TRUE,plastic,black
10840,Hakket Oksekød,5.70038E+12,Coop,"0,4 kg",tray,TRUE,plastic,black
10842,Grillpølser,5.7072E+12,GØL,"0,42 kg",bag,TRUE,plastic,other-colours
10844,Økologiske Wienerpølser,5.71186E+12,Gris Lam & Co,"0,27 kg",tray,TRUE,plastic,black
10845,Herregårds Kylling,5.789E+12,Frijsenborg,"1,35 kg",sleeve,TRUE,plastic,other-colours
10846,Økologisk Hakket Kylling,5.71144E+12,De Danske Familiegårde,"0,3 kg",tray,TRUE,plastic,other-colours
10847,Hakket oksekød,5.71186E+12,Gris Lam & Co,"0,4 kg",tray,TRUE,plastic,clear
10848,Økologisk Medister,5.70038E+12,Smag Forskellen,"0,4 kg",tray,TRUE,plastic,black
10850,Økologisk kylling,5.70038E+12,SØDAM,,bag,TRUE,plastic,other-colours
10851,Kylling brystfilet,5.70038E+12,Coop,1 kg,tray,TRUE,plastic,black
10852,Økologisk Chorizo,5.70655E+12,Aalbæk,"0,2 kg",sleeve,TRUE,plastic,other-colours
10853,Kyllingebrystfilet,5.789E+12,SØDAM,"0,2 kg",tray,TRUE,plastic,black
10856,Bacon,7.34019E+12,Xtra,"0,15 kg",sleeve,TRUE,plastic,other-colours
10858,Gourmet Grillpølse,5.70408E+12,Aalbæk,"0,36 kg",sleeve,TRUE,plastic,clear
10859,Kålpølser,5.70399E+12,Højer Pølser,"0,32 kg",sleeve,TRUE,plastic,clear
10861,Hot Wings,5.70038E+12,Coop,"0,75 kg",bag,TRUE,plastic,other-colours
10862,Let og Nem Dansk Kylling,5.76073E+12,Rose,"0,15 kg",tray,TRUE,plastic,clear
10863,Mørbrad af gris,5.70038E+12,,"1,5 kg",sleeve,TRUE,plastic,other-colours
10864,Grillpølser,5.70976E+12,Hanegal,"0,39 kg",sleeve,TRUE,plastic,clear
10866,Hakket lammekød,5.70774E+12,Lam fra den grønne Ø,"0,5 kg",sleeve,TRUE,plastic,clear
10868,Økologisk brystfilet,5.789E+12,De Danske Familiegårde,"0,225 kg",tray,TRUE,plastic,other-colours
10869,Hakket oksekød,5.71186E+12,Gris Lam & Co,"0,35 kg",tray,TRUE,plastic,clear
10870,Økologiske tapas pølser,5.70038E+12,Irmas,"0,28 kg",tray,TRUE,plastic,clear
10871,Tatar,5.70038E+12,,"0,18 kg",tray,TRUE,plastic,black
10873,Medister,5.70038E+12,Coop,"0,5 kg",tray,TRUE,plastic,black
10874,Fritgående kylling,5.789E+12,De Danske Familiegårde,"1,2 kg",bag,TRUE,plastic,other-colours
10876,Økologiske Brunchpølser,5.71186E+12,Gris Lam & Co,"0,2 kg",tray,TRUE,plastic,black
10877,Økologiske Cocktailpølser,5.71186E+12,Gris Lam & Co,"0,2 kg",tray,TRUE,plastic,black
10879,Beyond burger,1.23E+12,Beyond meat,"0,227 kg",tray,TRUE,plastic,clear
10883,Bacon og oste grillpølser,5.70038E+12,Coop,"1,5 kg",sleeve,TRUE,plastic,clear
10888,Økologisk Dild-dellen,5.71505E+12,Planteslagterne,"0,22 kg",tray,TRUE,plastic,clear
10889,Oksemørbrad bøf,5.70038E+12,Thise & Ko,"0,3 kg",tray,TRUE,plastic,black
10890,Sønderjyske Ringridere,5.70399E+12,Højer Pølser,"0,4 kg",sleeve,TRUE,plastic,other-colours
10895,Frankfurter med ramsløg og urter,5.70399E+12,Højer,"0,4 kg",sleeve,TRUE,plastic,clear
10896,Økologiske grillpølser,5.70038E+12,Änglamark,"0,35 kg",tray,TRUE,plastic,black
10898,Nakkefilet,5.70038E+12,Coop,2 kg,sleeve,TRUE,plastic,clear
10903,Tørsaltet bacon,5.71815E+12,Irmas,"0,3 kg",tray,TRUE,plastic,other-colours
10904,Økologisk Svampebøffen,5.71505E+12,Planteslagterne,"0,2 kg",tray,TRUE,plastic,other-colours
10909,Mini Chorizo,8.41103E+12,Serrano,"0,265 kg",tray,TRUE,plastic,black
10911,Økologisk A la Bresaola,5.70198E+12,Naturli',"0,09 kg",tray,TRUE,plastic,clear
10912,Let og Nem Dansk Kylling,5.76073E+12,Rose,"0,2 kg",tray,TRUE,plastic,clear
10913,Hotdogpølser,7.34019E+12,Xtra,"0,3 kg",sleeve,TRUE,plastic,clear
10915,Koteletter af gris med paprikamarinade,5.70038E+12,Coop,"0,7 kg",tray,TRUE,plastic,black
10919,Trøffel skinke,3.70066E+12,Deli,,tray,TRUE,plastic,clear
10920,Cocktailpølser,8.71058E+12,LUPACK,"0,2 kg",can,TRUE,metal,other-colours
10921,Beyond burger,1.23E+12,Beyond meat,"0,227 kg",tray,TRUE,plastic,clear
10922,Koteletter,5.70038E+12,Coop,"0,5 kg",tray,TRUE,plastic,black
10923,Hakket Oksekød,5.70038E+12,Coop,"0,5 kg",tray,TRUE,plastic,black
10924,Ribeye steaks,5.70038E+12,Irmas,"0,4 kg",tray,TRUE,plastic,black
10925,Trøffel salami,3.70066E+12,Deli,"0,08 kg",tray,TRUE,plastic,clear
10928,Grillbakke,5.70038E+12,Coop,"0,72 kg",tray,TRUE,plastic,black
10929,Økologiske grillpølser,5.70833E+12,Poppelgris,"0,24 kg",bag,TRUE,plastic,other-colours
10930,Spareribs,5.7059E+12,Jensens Foods,"1,25 kg",tray,TRUE,plastic,black
10932,Økologisk Entrecotes,5.70038E+12,Thise & Ko,"0,4 kg",tray,TRUE,plastic,black
10933,Ribeye steak,5.70038E+12,Coop,"0,35 kg",tray,TRUE,plastic,black
10935,Chorizo,4.03228E+12,Veggyness,"0,08 kg",tray,TRUE,plastic,other-colours
10936,Chorizo Fresco,8.42133E+12,Alejandro,"0,25 kg",sleeve,TRUE,plastic,other-colours
10938,Vegan cold cuts chicken style,8.00841E+12,The other cut salumeria vegana,"0,1 kg",tray,TRUE,plastic,white
10940,Veggie sausages,5.704E+12,K-Salat,"0,24 kg",tray,TRUE,plastic,other-colours
10943,Stegeflæsk i skiver,5.70038E+12,Coop,"0,4 kg",tray,TRUE,plastic,black
10944,Barbecuemarineret svinemørbrad,5.70038E+12,Coop,"0,85 kg",tray,TRUE,metal,other-colours
10948,BBQ Chorizo,8.41103E+12,Serrano,"0,4 kg",tray,TRUE,plastic,black
10949,Oksemedaljoner,5.70038E+12,,"0,6 kg",tray,TRUE,plastic,black
10950,Veganwurst Chorizo,4.03228E+12,Veggyness,"0,13 kg",sleeve,TRUE,plastic,other-colours
10953,Kalveculotte,5.70038E+12,Coop,"0,9 kg",sleeve,TRUE,plastic,clear
10960,Chorizo Puchero,8.42133E+12,Alejandro,"0,225 kg",sleeve,TRUE,plastic,other-colours
10962,Tykstegsbøffer,5.70038E+12,Coop,"0,3 kg",tray,TRUE,plastic,black
10964,Grillpølse,7.34019E+12,Xtra,"0,375 kg",sleeve,TRUE,plastic,clear
10965,Hamburgerryg,5.70038E+12,Coop,"1,9 kg",sleeve,TRUE,plastic,other-colours
10966,Veggie boller,5.70102E+12,Beauvais,"0,4 kg",bag,TRUE,plastic,other-colours
10967,Hakket Lever & Spæk,5.71815E+12,Irmas,"0,5 kg",sleeve,TRUE,plastic,other-colours
10968,Vegan cold cuts cotto style,8.00841E+12,The other cut salumeria vegana,"0,1 kg",tray,TRUE,plastic,white
10972,Planteburger,5.70976E+12,Hanegal,"0,22 kg",tray,TRUE,plastic,black
10973,Saucisse Seche,3.70013E+12,Broceliande,,sleeve,TRUE,plastic,other-colours
10976,Entrecotes,5.70038E+12,Irmas,"0,4 kg",tray,TRUE,plastic,black
10980,Hamburgerryg,5.70038E+12,Coop,"1,3 kg",sleeve,TRUE,plastic,other-colours
10981,Kalvemedaljoner,5.70038E+12,Dansk Kalv,"0,3 kg",tray,TRUE,plastic,black
10982,Lammefilet,5.70038E+12,Fra den grønne Ø,"0,175 kg",tray,TRUE,plastic,black
10983,Tofu Lange Wiener Plantepølser,4.0245E+12,Nagel,"0,28 kg",sleeve,TRUE,plastic,clear
10986,Frankfurter,5.70038E+12,Xtra,"0,36 kg",sleeve,TRUE,plastic,other-colours
10988,Grilled Burger,8.44529E+12,Hälsans Kök,"0,16 kg",tray,TRUE,plastic,other-colours
10989,Kyllingespegepølse,5.7036E+12,Slagter Lampe,"0,25 kg",sleeve,TRUE,plastic,other-colours
10990,Lammekølle,5.70836E+12,Mafrig,"1,2 kg",sleeve,TRUE,plastic,clear
10991,Økologisk Plante protein mini,5.74E+12,Plant Mate,"0,2 kg",bag,TRUE,plastic,other-colours
10992,Entrecote,5.70038E+12,,"0,4 kg",tray,TRUE,plastic,black
10998,Pulled Chicken,5.7059E+12,Jensens,"0,45 kg",box,FALSE,fibre-based,other-colours
11000,Økologisk kylling,5.789E+12,De Danske Familiegårde,"1,2 kg",bag,TRUE,plastic,other-colours
11007,Økologisk Barista Havredrik,5.70198E+12,Thise,1 liter,gable-top,TRUE,fibre-based,other-colours
11008,Pizza Vedure,7.34001E+12,Coop,"0,42 kg",box,FALSE,fibre-based,other-colours
11009,Økologisk Æble & kanel Bar,5.71284E+12,Rawbite,1 stk,sleeve,TRUE,plastic,other-colours
11010,Økologisk vegansk is,5.70038E+12,Irmas,"0,75 liter",tray,TRUE,plastic,clear
11013,Salty Peanut,7.34E+12,Barebells,"0,055 kg",sleeve,TRUE,plastic,other-colours
11014,Kokosbar,4.2604E+12,Veganz,"0,04 kg",sleeve,TRUE,plastic,other-colours
11015,Solsikkeolie,7.34019E+12,Coop,1 liter,bottle,TRUE,plastic,clear
11016,Økologisk Kokosmælk,7.34001E+12,Änglamark,"0,33 liter",gable-top,TRUE,fibre-based,other-colours
11018,Grønne økologiske frikadeller,5.7E+12,Delle kompagniet´s,"0,24 kg",tray,TRUE,plastic,other-colours
11020,Falafler,7.30016E+12,Änglamark,"0,7 kg",bag,TRUE,plastic,other-colours
11021,Økologisk Kokosmælk,5.71814E+12,Irmas,"0,4 liter",can,TRUE,metal,other-colours
11023,Vioblock,8.7192E+12,Violife,"0,25 kg",sleeve,TRUE,plastic,other-colours
11025,Økologisk Tofu,4.0245E+12,Nagel,"0,25 kg",sleeve,TRUE,plastic,clear
11032,BOMBAY BUTTERNUT,5.744E+12,Simple feast,"0,7 kg",jar,TRUE,glass,clear
11033,RØD THAI KARRY,5.744E+12,Simple feast,"0,7 kg",jar,TRUE,glass,clear
11034,Tikka Masala,5.744E+12,Simple feast,"0,7 kg",jar,TRUE,glass,clear
11035,Økologisk Risdrik,7.34019E+12,Coop 365,1 liter,gable-top,TRUE,fibre-based,other-colours
11040,Go on Mango yoghurt,5.41119E+12,Alpro,"0,15 kg",cup-tub,TRUE,plastic,other-colours
11041,Stegt tofu,5.70604E+12,Butler's Choice,"0,2 kg",tray,TRUE,plastic,clear
11043,Sojayoghurt,5.41119E+12,Alpro,"0,75 kg",gable-top,TRUE,fibre-based,other-colours
11048,Økologisk Kartoffelsalat,5.70976E+12,Hanegal,"0,3 kg",tray,TRUE,fibre-based,other-colours
11058,Frisk tofu,5.70604E+12,Butler's Choice,"0,2 kg",tray,TRUE,plastic,clear
11059,Økologisk Havredrik med kakao,7.34019E+12,Änglamark,1 liter,gable-top,TRUE,fibre-based,other-colours
11060,Økologisk Kokosolie,5.70038E+12,Irmas,"0,2 liter",jar,TRUE,glass,clear
11062,Seitan skiver,5.70198E+12,Naturli',"0,2 kg",brick,TRUE,fibre-based,other-colours
11064,Sød Honningkage,5.76523E+12,Urtekram,"0,3 kg",sleeve,TRUE,plastic,clear
11067,Hirseflager,7.34001E+12,Änglamark,"0,35 kg",bag,TRUE,plastic,other-colours
11068,Fusilli,7.34019E+12,Coop,"0,34 kg",box,FALSE,fibre-based,other-colours
11070,Spansk Ekstra Virgin Olivenolie,7.34001E+12,Änglamark,"0,5 liter",bottle,TRUE,glass,other-colours
11071,Vegane crispy nuggets,4.25173E+12,Veganz,"0,2 kg",tray,TRUE,plastic,black
11072,Hvidvinseddike,7.34001E+12,Änglamark,"0,25 liter",bottle,TRUE,glass,clear
11077,Fars,5.70198E+12,Naturli',"0,3 kg",bag,TRUE,plastic,other-colours
11079,Lasagne,7.34019E+12,Coop,"0,25 kg",box,FALSE,fibre-based,other-colours
11083,Spaghetti,7.34019E+12,Coop,"0,4 kg",box,FALSE,fibre-based,other-colours
11085,iMAT Visp,7.39438E+12,Oatly,"0,25 liter",brick,TRUE,fibre-based,other-colours
11087,Gratinering til madlavning,4.26044E+12,Simply V,"0,2 kg",bag,TRUE,plastic,other-colours
11088,Multi Mysli,5.76523E+12,Urtekram,"0,75 kg",bag,TRUE,fibre-based,other-colours
11091,Vaskepulver white,7.34019E+12,Coop,1 kg,box,FALSE,fibre-based,other-colours
11096,Mezzi rigatoni,7.34019E+12,Coop,"0,34 kg",box,FALSE,fibre-based,other-colours
11100,Majs deller,5.71488E+12,Food Design,"0,18 kg",tray,TRUE,plastic,black
11101,Røde Kidneybønner,7.34019E+12,Coop,"0,38 kg",box,TRUE,fibre-based,other-colours
11102,Sweet Chili,4.01282E+12,Yogi Tea,"0,031 kg",box,FALSE,fibre-based,other-colours
11103,Tikka Masala,8.71975E+12,LAZY vegan,"0,4 kg",bag,TRUE,plastic,other-colours
11105,Mezze penne,7.34019E+12,Coop,"0,25 kg",box,FALSE,fibre-based,other-colours
11106,Spaghetti,7.34019E+12,Coop,"0,25 kg",box,FALSE,fibre-based,other-colours
11109,Greek White Block,5.20239E+12,Violife,"0,2 kg",tray,TRUE,plastic,clear
11112,Sedanini,7.34019E+12,Coop,"0,25 kg",box,FALSE,fibre-based,other-colours
11114,Kokosolie,5.70038E+12,Änglamark,"0,2 liter",jar,TRUE,glass,clear
11115,Viospread,8.7192E+12,Violife,"0,25 kg",tray,TRUE,plastic,black
11125,Provencale,8.71975E+12,LAZY vegan,"0,4 kg",bag,TRUE,plastic,other-colours
11126,Havregrød Orange,5.70831E+12,Grød,"0,078 liter",cup-tub,TRUE,fibre-based,other-colours
11128,Bodylotion,5.70995E+12,DERMA,"0,4 liter",bottle,FALSE,plastic,other-colours
11132,Havredrik Appelsin Mango,7.39438E+12,Oatly,1 liter,gable-top,FALSE,fibre-based,other-colours
11136,Kokosolie,5.71815E+12,Irmas,"0,2 kg",jar,TRUE,glass,clear
11137,Mexican,8.71975E+12,LAZY vegan,"0,4 kg",box,TRUE,plastic,other-colours
11139,Shampoo Rose,5.76523E+12,Urtekram,"0,25 liter",bottle,FALSE,plastic,other-colours
11142,Vaskepulver white,7.34019E+12,Coop,1 kg,box,FALSE,fibre-based,other-colours
11144,Økologisk Ekstra Jomfru Olivenolie,5.70038E+12,Irmas,"0,25 liter",bottle,TRUE,glass,other-colours
11150,Makrel i tomatsauce,7.34019E+12,Xtra,"0,5 kg",can,TRUE,metal,other-colours
11152,Gulfinnet Tun,7.34001E+12,Irmas,"0,112 kg",can,TRUE,metal,other-colours
11153,Tun i stykker,7.34001E+12,Xtra,"0,14 kg",can,TRUE,metal,other-colours
11154,Små fiskefrikadeller,5.73044E+12,Havet's,"0,2 kg",tray,TRUE,plastic,other-colours
11155,Fiskefrikadeller,7.34001E+12,Xtra,"0,34 kg",sleeve,TRUE,plastic,other-colours
11159,Makrelfileter,7.34019E+12,Coop,"0,375 kg",can,TRUE,metal,other-colours
11160,Karrysild,7.34001E+12,Coop,"0,55 kg",jar,TRUE,glass,clear
11164,Fersk Torskefilet,4510,Fiskehallen Tvilling,"0,225 kg",tray,TRUE,plastic,black
11165,Fersk Kulmulefilet,4601,Fiskehallen Tvilling,"0,225 kg",tray,TRUE,plastic,black
11169,Gourmet fiskefrikadeller,5.73044E+12,Havet's,"0,38 kg",tray,TRUE,plastic,other-colours
11172,Ekstra store grønlandske Skalrejer,5.7403E+12,Royal Greenland,"0,4 kg",bag,TRUE,plastic,other-colours
11174,Fersk Stenbiderrogn,5.71503E+12,Glyngøre,"0,1 kg",tray,TRUE,plastic,clear
11178,Fiskefars,5.71503E+12,Coop,"0,4 kg",tray,TRUE,plastic,other-colours
11180,Varmrøget laks,5.70138E+12,Xtra,"0,125 kg",tray,TRUE,plastic,black
11181,Koldrøget laks,7.34019E+12,Xtra,"0,1 kg",sleeve,TRUE,plastic,other-colours
11184,Tun,7.34001E+12,Xtra,"0,14 kg",can,TRUE,metal,other-colours
11185,Skagen rejer,5.70126E+12,Launis,"0,17 kg",cup-tub,TRUE,plastic,clear
11186,Marinerede sild,5.70138E+12,Skipper Sild,"0,4 kg",cup-tub,TRUE,plastic,white
11187,Karrysild,5.70138E+12,Irmas,"0,55 kg",jar,TRUE,plastic,clear
11188,Varmrøget makrel med peber,5.71033E+12,Seafood Selection,"0,15 kg",tray,TRUE,plastic,black
11189,Lakseportioner,5.71503E+12,Coop,"0,45 kg",tray,TRUE,plastic,other-colours
11193,Mini fiskefrikadeller med laks,5.73044E+12,Havet's,"0,2 kg",tray,TRUE,plastic,other-colours
11195,Tun i stykker i olie,7.34019E+12,Coop,"0,14 kg",can,TRUE,metal,other-colours
11196,Rejer i lage,7.34019E+12,Xtra,"0,17 kg",cup-tub,TRUE,plastic,clear
11198,Tandstikker med tandtråd,7.34001E+12,Coop,30 stk,bag,TRUE,plastic,other-colours
11200,XXL Rejer,5.70138E+12,Skipper Rejer,"0,2 kg",cup-tub,TRUE,plastic,clear
11201,Smørbar Makrel Guf,5.7416E+12,Glyngøre,"0,185 kg",tube,TRUE,plastic,other-colours
11209,Ansjosfileter,8.42125E+12,Alta Cocina,"0,04 kg",jar,TRUE,glass,clear
11210,Sennepssild,7.34001E+12,Coop,"0,55 kg",jar,TRUE,plastic,clear
11213,Krydrede sild,5.70138E+12,Hirtshals Sild,"0,175 kg",jar,TRUE,glass,clear
11215,Karrysild,7.34019E+12,Xtra,"0,265 kg",jar,TRUE,plastic,clear
11217,Røget Torskelever,5.70202E+12,Bornholms,"0,07 kg",can,TRUE,metal,other-colours
11218,Dild sild,5.70138E+12,Irmas,"0,258 kg",jar,TRUE,plastic,clear
11219,Karrysild,7.34019E+12,Xtra,"0,55 kg",jar,TRUE,plastic,clear
11220,Karry bidder,5.70138E+12,Hirtshals Sild,"0,72 kg",jar,TRUE,glass,clear
11221,Koldrøget Dansk Ørred,5.71033E+12,The Old Danish Smokehouse,"0,1 kg",sleeve,TRUE,plastic,other-colours
11225,Marineret sild,7.34019E+12,Xtra,"0,26 kg",jar,TRUE,plastic,clear
11226,Makrelfileter,7.34019E+12,Coop,"0,125 kg",can,TRUE,metal,other-colours
11228,Kæmpe rejer,7.34019E+12,Coop,"0,2 kg",bag,TRUE,plastic,other-colours
11229,Rød kaviar,5.70935E+12,1899 Lykkeberg,"0,05 kg",jar,TRUE,glass,clear
11230,Ørredsalat,5.70038E+12,Irmas,"0,2 kg",tray,TRUE,plastic,clear
11231,Sardiner,7.34001E+12,Coop,"0,09 kg",can,TRUE,metal,other-colours
11232,Røget dansk laks,5.71033E+12,The Old Danish Smokehouse,"0,1 kg",sleeve,TRUE,plastic,black
11233,Håndpillede rejer i lage,5.71033E+12,Seafood Selection,"0,2 kg",jar,TRUE,plastic,clear
11234,Halehængt Laks,5.71187E+12,Skagen Røgeri,"0,5 kg",sleeve,TRUE,plastic,clear
11235,Muslinger i vand,7.34001E+12,Coop,"0,12 kg",can,TRUE,metal,other-colours
11236,Sort kaviar,5.70935E+12,1899 Lykkeberg,"0,05 kg",jar,TRUE,glass,clear
11240,Ekstra store rejer,5.70038E+12,Smag Forskellen,"0,17 kg",cup-tub,TRUE,plastic,clear
11242,Ferske Sildefileter,4600,Fiskehallen Tvilling,"0,225 kg",tray,TRUE,plastic,black
11243,Marinerede Sild,7.34019E+12,Coop,"0,3 kg",jar,TRUE,plastic,clear
11249,Fersk Flåede Rødspætter,4550,Fiskehallen Tvilling,"0,6 kg",tray,TRUE,plastic,black
11250,Kryddersild,7.34019E+12,Xtra,"0,125 kg",jar,TRUE,plastic,clear
11252,Røgede muslinger,7.34001E+12,Coop,"0,2 kg",can,TRUE,metal,other-colours
11253,Kryddersild,7.34019E+12,Coop,"0,3 kg",jar,TRUE,plastic,clear
11256,Sardiner,7.34001E+12,Coop,"0,09 kg",can,TRUE,metal,other-colours
11258,Røget tørsaltet laks,5.71033E+12,The Old Danish Smokehouse,"0,1 kg",sleeve,TRUE,plastic,other-colours
11259,Tun,7.34001E+12,Coop,"0,185 kg",can,TRUE,metal,other-colours
11264,Blæksprutte arme,8.42588E+12,Nuchar,"0,5 kg",tray,TRUE,plastic,clear
11267,Dild sild,7.34019E+12,Coop,"0,3 kg",jar,TRUE,plastic,clear
11269,Blæksprutte arme,8.42588E+12,Nuchar,"0,15 kg",tray,TRUE,plastic,other-colours
11276,Krydderskinke,5.70148E+12,Irmas,"0,08 kg",sleeve,TRUE,plastic,other-colours
11277,Rullepølse,7.34001E+12,Coop,"0,1 kg",tray,TRUE,plastic,clear
11278,Rullepølse,5.70038E+12,Irmas,"0,07 kg",sleeve,TRUE,plastic,other-colours
11279,Hamburgerryg,7.34001E+12,Coop,"0,1 kg",tray,TRUE,plastic,clear
11282,Saltkød,7.34001E+12,Coop,"0,08 kg",tray,TRUE,plastic,clear
11285,Røget filet,7.34001E+12,Coop,"0,09 kg",tray,TRUE,plastic,clear
11286,Røget mørbrad,5.70038E+12,Irmas,"0,08 kg",sleeve,TRUE,plastic,other-colours
11287,Oksebryst,5.70038E+12,Irmas,"0,07 kg",sleeve,TRUE,plastic,other-colours
